key,korean_text,occurrence_count,locations
index.단락_글꼴_크기_줄간격_장평,단락 · 글꼴 · 크기 · 줄간격 · 장평,4,web/index.html:1118 | web/index.html:1118 | web/index.html:2073 | web/index.html:2073
index.장평_우클릭_전체에_적용,장평 · 우클릭: 전체에 적용,4,web/index.html:1163 | web/index.html:1163 | web/index.html:2118 | web/index.html:2118
index.장평_글자_가로_비율,장평 (글자 가로 비율 %),4,web/index.html:1164 | web/index.html:1164 | web/index.html:2119 | web/index.html:2119
index.굵게_Ctrl_B,굵게 (Ctrl+B),4,web/index.html:1181 | web/index.html:1181 | web/index.html:2135 | web/index.html:2135
index.기울임_Ctrl_I,기울임 (Ctrl+I),4,web/index.html:1182 | web/index.html:1182 | web/index.html:2136 | web/index.html:2136
index.밑줄_Ctrl_U,밑줄 (Ctrl+U),4,web/index.html:1183 | web/index.html:1183 | web/index.html:2137 | web/index.html:2137
index.색_음영,색 · 음영,4,web/index.html:1188 | web/index.html:1188 | web/index.html:2141 | web/index.html:2141
index.형광펜_문장_드래그_후_클릭하면_바로_칠해집,형광펜 · 문장 드래그 후 클릭하면 바로 칠해집니다 · 우클릭: 색 고르기,4,web/index.html:1194 | web/index.html:1194 | web/index.html:2147 | web/index.html:2147
index.글자색_클릭_적용_우클릭_팔레트,글자색 · 클릭: 적용 · 우클릭: 팔레트,4,web/index.html:1210 | web/index.html:1210 | web/index.html:2163 | web/index.html:2163
index.텍스트_음영상자_클릭_상자_채우기_없애기_우,텍스트 음영상자 · 클릭: 상자 채우기/없애기 · 우클릭: 색 고르기,4,web/index.html:1221 | web/index.html:1221 | web/index.html:2174 | web/index.html:2174
index.텍스트_음영상자,텍스트 음영상자,4,web/index.html:1222 | web/index.html:1222 | web/index.html:2175 | web/index.html:2175
index.정렬,정렬,4,web/index.html:1234 | web/index.html:1234 | web/index.html:2186 | web/index.html:2186
index.단_나누기_2단_다시_누르면_해제,단 나누기 (2단) · 다시 누르면 해제,4,web/index.html:1255 | web/index.html:1255 | web/index.html:2207 | web/index.html:2207
index.단_나누기,단 나누기,4,web/index.html:1255 | web/index.html:1255 | web/index.html:2207 | web/index.html:2207
index.글머리_특수문자,글머리 · 특수문자,4,web/index.html:1263 | web/index.html:1263 | web/index.html:2214 | web/index.html:2214
index.글머리_기호_클릭_적용_우클릭_기호_선택,글머리 기호 · 클릭: 적용 · 우클릭: 기호 선택,4,web/index.html:1268 | web/index.html:1268 | web/index.html:2219 | web/index.html:2219
index.특수문자_클릭_기호_선택,특수문자 · 클릭: 기호 선택,4,web/index.html:1287 | web/index.html:1287 | web/index.html:2238 | web/index.html:2238
index.서식_도구_접기,서식 도구 접기,4,web/index.html:1302 | web/index.html:1302 | web/index.html:1303 | web/index.html:1303
index.도구_아이콘_접기,도구 아이콘 접기,4,web/index.html:1545 | web/index.html:1545 | web/index.html:1546 | web/index.html:1546
index.요약_칸_다시_보이기,요약 칸 다시 보이기,4,web/index.html:1626 | web/index.html:1626 | web/index.html:1627 | web/index.html:1627
index.도구_아이콘_다시_보이기,도구 아이콘 다시 보이기,4,web/index.html:1635 | web/index.html:1635 | web/index.html:1636 | web/index.html:1636
index.서식_도구_다시_보이기,서식 도구 다시 보이기,4,web/index.html:1644 | web/index.html:1644 | web/index.html:1645 | web/index.html:1645
index.클릭_공백_표시_전환_더블클릭_목표_기준,클릭: 공백 표시 전환 · 더블클릭: 목표 기준,4,web/index.html:1677 | web/index.html:1677 | web/index.html:1678 | web/index.html:1678
index.클릭_단어_글자_표시_전환_더블클릭_목표_기,클릭: 단어/글자 표시 전환 · 더블클릭: 목표 기준,4,web/index.html:1679 | web/index.html:1679 | web/index.html:1680 | web/index.html:1680
index.끌어_좌우_너비_조절,끌어 좌우 너비 조절,4,web/index.html:1828 | web/index.html:1828 | web/index.html:5249 | web/index.html:5249
index.캐릭터_이름,캐릭터 이름,4,web/index.html:1986 | web/index.html:1986 | web/index.html:1986 | web/index.html:1986
index.설정_문서,설정 문서,4,web/index.html:2264 | web/index.html:2264 | web/index.html:2281 | web/index.html:2281
index.SuperTORY_닫기,SuperTORY 닫기,4,web/index.html:2341 | web/index.html:2341 | web/index.html:2342 | web/index.html:2342
index.기능_목록으로,기능 목록으로,4,web/index.html:2450 | web/index.html:2450 | web/index.html:2451 | web/index.html:2451
index.이_결과를_토리_수집창고에_저장,이 결과를 토리 수집창고에 저장,4,web/index.html:2569 | web/index.html:2569 | web/index.html:3196 | web/index.html:3196
index.독자_목록으로,독자 목록으로,4,web/index.html:2687 | web/index.html:2687 | web/index.html:2687 | web/index.html:2687
index.첨부_취소,첨부 취소,4,web/index.html:2711 | web/index.html:2711 | web/index.html:2711 | web/index.html:2711
index.보낼_메시지,보낼 메시지,4,web/index.html:2714 | web/index.html:2714 | web/index.html:2785 | web/index.html:2785
index.토리_열기,토리 열기,4,web/index.html:2834 | web/index.html:2834 | web/index.html:2834 | web/index.html:2834
index.팝업_닫기,팝업 닫기,4,web/index.html:2964 | web/index.html:2964 | web/index.html:2964 | web/index.html:2964
index.회차_선택,회차 선택,4,web/index.html:3988 | web/index.html:5607 | web/index.html:5609 | web/index.html:5620
index.예_별이_지는_밤,예: 별이 지는 밤,4,web/index.html:4022 | web/index.html:4022 | web/index.html:4163 | web/index.html:4163
index.장르_태그에서_고르기,장르·태그에서 고르기,4,web/index.html:4062 | web/index.html:4062 | web/index.html:4206 | web/index.html:4206
index.씬_구분_기준,씬 구분 기준,4,web/index.html:4277 | web/index.html:4279 | web/index.html:4279 | web/index.html:4280
index.쨍한_빨강,쨍한 빨강,4,web/index.html:4537 | web/index.html:4537 | web/index.html:4537 | web/index.html:4537
index.쨍한_주황,쨍한 주황,4,web/index.html:4538 | web/index.html:4538 | web/index.html:4538 | web/index.html:4538
index.쨍한_노랑,쨍한 노랑,4,web/index.html:4539 | web/index.html:4539 | web/index.html:4539 | web/index.html:4539
index.쨍한_초록,쨍한 초록,4,web/index.html:4540 | web/index.html:4540 | web/index.html:4540 | web/index.html:4540
index.쨍한_파랑,쨍한 파랑,4,web/index.html:4541 | web/index.html:4541 | web/index.html:4541 | web/index.html:4541
index.쨍한_보라,쨍한 보라,4,web/index.html:4542 | web/index.html:4542 | web/index.html:4542 | web/index.html:4542
index.쨍한_회색,쨍한 회색,4,web/index.html:4543 | web/index.html:4543 | web/index.html:4543 | web/index.html:4543
index.아이보리_기본,아이보리 (기본),4,web/index.html:4775 | web/index.html:4775 | web/index.html:4775 | web/index.html:4775
index.하얀색,하얀색,4,web/index.html:4778 | web/index.html:4778 | web/index.html:4778 | web/index.html:4778
index.연한_회색,연한 회색,4,web/index.html:4781 | web/index.html:4781 | web/index.html:4781 | web/index.html:4781
index.라벤더,라벤더,4,web/index.html:4790 | web/index.html:4790 | web/index.html:4790 | web/index.html:4790
index.칠판_모드,칠판 모드,4,web/index.html:4796 | web/index.html:4796 | web/index.html:4796 | web/index.html:4796
index.본문_기본_글자색,본문 기본 글자색,4,web/index.html:4810 | web/index.html:4810 | web/index.html:4810 | web/index.html:4810
index.사용자_관리,사용자 관리,4,web/index.html:4850 | web/index.html:4997 | web/index.html:4997 | web/index.html:5001
index.작품_관리,작품 관리,4,web/index.html:4851 | web/index.html:5039 | web/index.html:5039 | web/index.html:5043
index.목차_닫기,목차 닫기,4,web/index.html:5303 | web/index.html:5303 | web/index.html:5303 | web/index.html:5303
app.작품을_한눈에_소개하는_글을_여기에_적어_보,작품을 한눈에 소개하는 글을 여기에 적어 보세요.,3,web/app.js:527 | web/index.html:2265 | web/index.html:2265
app.기획_의도_테마_전하고_싶은_메시지를_여기에,기획 의도·테마·전하고 싶은 메시지를 여기에 적어 보세요.,3,web/app.js:536 | web/index.html:2282 | web/index.html:2282
app.예_기억을_잃은_탐정이_자신의_과거를_쫓다,예: 기억을 잃은 탐정이 자신의 과거를 쫓다 도시의 비밀에 맞선다.,3,web/app.js:554 | web/index.html:469 | web/index.html:469
app.전체,전체,3,web/app.js:1037 | web/index.html:1805 | web/index.html:2820
app.분홍,분홍,3,web/app.js:1243 | web/app.js:8275 | web/app.js:18695
app.원고에서_고르거나_입력,원고에서 고르거나 입력,3,web/app.js:2347 | web/index.html:1586 | web/index.html:1586
app.단어찾기,단어찾기,3,web/app.js:2356 | web/index.html:1580 | web/index.html:4728
app.본문에서_단어나_문장을_드래그로_선택한_뒤,본문에서 단어나 문장을 드래그로 선택한 뒤 다시 시도해 주세요.,3,web/app.js:2379 | web/app.js:14741 | web/app.js:25825
app.찾기,찾기,3,web/app.js:2585 | web/index.html:1558 | web/index.html:1588
app.타자기_모드_입력_줄을_화면_중앙에_고정,타자기 모드 · 입력 줄을 화면 중앙에 고정,3,web/app.js:2843 | web/index.html:1430 | web/index.html:1430
app.제목_1,제목 1,3,web/app.js:3311 | web/index.html:1122 | web/index.html:2077
app.제목_2,제목 2,3,web/app.js:3312 | web/index.html:1123 | web/index.html:2078
app.제목_3,제목 3,3,web/app.js:3313 | web/index.html:1124 | web/index.html:2079
app.인용,인용,3,web/app.js:3314 | web/index.html:1125 | web/index.html:2080
app.캡션,캡션,3,web/app.js:3315 | web/index.html:1126 | web/index.html:2081
app.네온_핑크,네온 핑크,3,web/app.js:3655 | web/index.html:4598 | web/index.html:4598
app.네온_노랑,네온 노랑,3,web/app.js:3656 | web/index.html:4599 | web/index.html:4599
app.네온_초록,네온 초록,3,web/app.js:3657 | web/index.html:4600 | web/index.html:4600
app.네온_시안,네온 시안,3,web/app.js:3658 | web/index.html:4601 | web/index.html:4601
app.네온_주황,네온 주황,3,web/app.js:3659 | web/index.html:4602 | web/index.html:4602
app.기본_색,기본 색,3,web/app.js:4428 | web/index.html:4597 | web/index.html:4597
app.한글,한글,3,web/app.js:5004 | web/app.js:23989 | web/app.js:45292
app.수정,수정,3,web/app.js:5546 | web/app.js:29063 | web/app.js:46242
app.완성,완성,3,web/app.js:5546 | web/app.js:34641 | web/index.html:1604
app.웹소설,웹소설,3,web/app.js:5550 | web/index.html:4032 | web/index.html:4176
app.동화,동화,3,web/app.js:5551 | web/index.html:4033 | web/index.html:4177
app.에세이,에세이,3,web/app.js:5553 | web/index.html:4035 | web/index.html:4179
app.번역,번역,3,web/app.js:5554 | web/index.html:4036 | web/index.html:4180
app.정보_전달,정보 전달,3,web/app.js:5555 | web/index.html:4037 | web/index.html:4181
app.논문,논문,3,web/app.js:5556 | web/index.html:4038 | web/index.html:4182
app.자서전_회고록,자서전·회고록,3,web/app.js:5557 | web/index.html:4039 | web/index.html:4183
app.시,시,3,web/app.js:5558 | web/index.html:4040 | web/index.html:4184
app.시나리오_희곡,시나리오·희곡,3,web/app.js:5559 | web/index.html:4041 | web/index.html:4185
app.일기_기록,일기·기록,3,web/app.js:5560 | web/index.html:4042 | web/index.html:4186
app.보고서,보고서,3,web/app.js:5561 | web/index.html:4043 | web/index.html:4187
app.칼럼_비평,칼럼·비평,3,web/app.js:5562 | web/index.html:4044 | web/index.html:4188
app.19금,19금,3,web/app.js:5625 | web/app.js:5874 | web/app.js:18992
app.로맨스,로맨스,3,web/app.js:5627 | web/app.js:5714 | web/app.js:18945
app.판타지,판타지,3,web/app.js:5628 | web/app.js:5713 | web/app.js:18935
app.우클릭_장르_변경,우클릭: 장르 변경,3,web/app.js:6220 | web/index.html:530 | web/index.html:530
app.작품을_먼저_선택해_주세요_2,작품을 먼저 선택해 주세요,3,web/app.js:6221 | web/app.js:6238 | web/app.js:6775
app.우클릭_하위_장르_변경,우클릭: 하위 장르 변경,3,web/app.js:6237 | web/index.html:552 | web/index.html:552
app.우클릭_작품_종류_변경,우클릭: 작품 종류 변경,3,web/app.js:6775 | web/index.html:516 | web/index.html:516
app.자동_저장_중,자동 저장 중…,3,web/app.js:7722 | web/app.js:43399 | web/app.js:44251
app.자동_저장됨_stamp,자동 저장됨 ${stamp},3,web/app.js:7741 | web/app.js:43448 | web/app.js:44273
app.저장됨_stamp,저장됨 ${stamp},3,web/app.js:7741 | web/app.js:43449 | web/app.js:44273
app.새_메모,새 메모,3,web/app.js:8673 | web/index.html:413 | web/index.html:413
app.p_class_hint_열_수_있는_회차가,"<p class=""hint"">열 수 있는 회차가 없어요.</p>",3,web/app.js:8879 | web/app.js:9388 | web/app.js:11221
app.피드백_요청이_끝났어요,피드백 요청이 끝났어요.,3,web/app.js:9134 | web/app.js:9816 | web/app.js:13053
app.ep_index_화,"${ep?.index || ""?""}화",3,web/app.js:9257 | web/app.js:9661 | web/app.js:11514
app.요약_중,요약 중…,3,web/app.js:9572 | web/app.js:9686 | web/app.js:41850
app.회차_요약_중,회차 요약 중…,3,web/app.js:9576 | web/app.js:9690 | web/app.js:12974
app.삭제,삭제,3,web/app.js:9874 | web/app.js:29069 | web/app.js:46240
app.다음_아이디어_제안_중,다음 아이디어 제안 중…,3,web/app.js:10909 | web/app.js:10962 | web/app.js:12976
app.중복_체크_중,중복 체크 중…,3,web/app.js:11083 | web/app.js:11087 | web/app.js:12970
app.SETTING_BREAK_SCAN_LABE,${SETTING_BREAK_SCAN_LABEL}가 끝났어요.,3,web/app.js:11467 | web/app.js:11683 | web/app.js:13045
app.설정_미기입,설정 미기입,3,web/app.js:11740 | web/app.js:11835 | web/app.js:19971
app.추가_요청_선택,추가 요청 (선택),3,web/app.js:12139 | web/app.js:20477 | web/index.html:2510
app.예_집사의_배신,예: 집사의 배신,3,web/app.js:12563 | web/index.html:3286 | web/index.html:3286
app.예_12장,예: 12장,3,web/app.js:12564 | web/index.html:3289 | web/index.html:3289
app.선택_삭제,선택 삭제,3,web/app.js:12567 | web/app.js:12588 | web/index.html:3297
app.예_주인공의_불안을_더_드러내_줘_대화_위주,예: 주인공의 불안을 더 드러내 줘. / 대화 위주로 이어 써 줘.,3,web/app.js:12594 | web/index.html:2523 | web/index.html:2523
app.다듬을_문장_문단을_드래그로_선택해_주세요,다듬을 문장·문단을 드래그로 선택해 주세요.,3,web/app.js:12841 | web/app.js:41570 | web/app.js:41734
app.이어서_쓰는_중,이어서 쓰는 중…,3,web/app.js:12982 | web/app.js:13206 | web/app.js:13210
app.내용_없음,(내용 없음),3,web/app.js:13505 | web/app.js:25167 | web/app.js:25639
app.복사할_내용이_없어요,복사할 내용이 없어요.,3,web/app.js:13610 | web/app.js:15309 | web/app.js:20223
app.토리에게_보낼_요청을_적어_주세요,토리에게 보낼 요청을 적어 주세요.,3,web/app.js:13674 | web/index.html:3256 | web/index.html:3256
app.시작부터_결말까지_전체_줄거리를_간단히_적어,시작부터 결말까지 전체 줄거리를 간단히 적어 두세요.,3,web/app.js:13797 | web/index.html:474 | web/index.html:474
app.예_주인공의_감정을_과장하지_말_것_반전을,예: 주인공의 감정을 과장하지 말 것. / 반전을 미리 말하지 말 것. / 문체는 담백하게.,3,web/app.js:14300 | web/index.html:2990 | web/index.html:2990
app.저장됨,저장됨,3,web/app.js:14313 | web/app.js:42614 | web/app.js:43160
app.인물_ch_id_2,인물#${ch.id},3,web/app.js:14463 | web/app.js:14469 | web/app.js:20119
app.복사에_실패했어요_직접_선택해서_복사해_주세,복사에 실패했어요. 직접 선택해서 복사해 주세요.,3,web/app.js:15326 | web/app.js:20239 | web/app.js:38572
app.보내기,보내기,3,web/app.js:15661 | web/index.html:2717 | web/index.html:2788
app.p_class_hint_먼저_작품을_선택해,"<p class=""hint"">먼저 작품을 선택해 주세요.</p>",3,web/app.js:15779 | web/app.js:15847 | web/app.js:20003
app.인물_id,인물#${id},3,web/app.js:15791 | web/app.js:15829 | web/app.js:20014
